date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:36:59	4909/4909	---M-Z	200	added ('OK')	application/json	etag:%2212058-1706920618;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3921	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3921.json	(from https://www.dukunsakti.co/santet-tali-kafan/)
07:37:00	2343/2343	---M-Z	200	added ('OK')	application/json	etag:%2212059-1706920618;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-tali-kafan%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedfcf7.json	(from https://www.dukunsakti.co/santet-tali-kafan/)
07:37:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:58%20GMT	https://www.dukunsakti.co/?p=3921	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexd35f.html	(from https://www.dukunsakti.co/santet-tali-kafan/)
07:37:00	2538/2538	---M-Z	200	added ('OK')	text/xml	etag:%2212060-1706920619;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-tali-kafan%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed53b9	(from https://www.dukunsakti.co/santet-tali-kafan/)
07:37:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:37:00%20GMT	https://www.dukunsakti.co/santet-tusuk-sate?page&name=santet-tusuk-sate	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-tusuk-satea328	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:02	85119/85119	---MCZ	200	added ('OK')	text/html	etag:%2212061-1706920620;gz%22	https://www.dukunsakti.co/santet-tusuk-sate/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-tusuk-sate/index7186.html	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:02	4837/4837	---M-Z	200	added ('OK')	application/json	etag:%2212062-1706920620;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3904	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3904.json	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:37:01%20GMT	https://www.dukunsakti.co/?p=3904	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexa9fa.html	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:03	2343/2343	---M-Z	200	added ('OK')	application/json	etag:%2212063-1706920621;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-tusuk-sate%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed9a41.json	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:07	2538/2538	---M-Z	200	added ('OK')	text/xml	etag:%2212064-1706920622;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-tusuk-sate%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed656e	(from https://www.dukunsakti.co/santet-tusuk-sate/)
07:37:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:37:06%20GMT	https://www.dukunsakti.co/kontak?page&pagename=kontak	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/kontak.6ddf7c.delayed	(from https://www.dukunsakti.co/kontak/)
07:37:08	55406/55406	---MCZ	200	added ('OK')	text/html	etag:%2212065-1706920627;gz%22	https://www.dukunsakti.co/kontak/?page&pagename=kontak	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/kontak/indexdf7c.html	(from https://www.dukunsakti.co/kontak/)
07:37:08	8990/8990	---MCZ	200	added ('OK')	application/json	etag:%2212066-1706920627;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/pages/123	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/pages/123.json	(from https://www.dukunsakti.co/kontak/)
07:37:09	2139/2139	---M-Z	200	added ('OK')	application/json	etag:%2212067-1706920628;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fkontak%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed5dae.json	(from https://www.dukunsakti.co/kontak/)
07:37:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:37:08%20GMT	https://www.dukunsakti.co/?p=123	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexb8c4.html	(from https://www.dukunsakti.co/kontak/)
07:37:10	2296/2296	---M-Z	200	added ('OK')	text/xml	etag:%2212068-1706920628;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fkontak%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedfb38	(from https://www.dukunsakti.co/kontak/)
07:37:11	1169/1169	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f69a2e74b27cb4fbaec1ed0a902b4a7d%22	https://www.dukunsakti.co/model/feed/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/model/feed/index.html	(from https://www.dukunsakti.co/model/)
07:37:11	11339/11339	---MCZ	200	added ('OK')	application/rss+xml	etag:%22f69a2e74b27cb4fbaec1ed0a902b4a7d%22	https://www.dukunsakti.co/category/ajian-pelet/feed/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/category/ajian-pelet/feed/index.html	(from https://www.dukunsakti.co/category/ajian-pelet/)
07:37:12	618/618	---M-Z	200	added ('OK')	application/json	etag:%2212069-1706920630;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/categories/25	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/categories/25.json	(from https://www.dukunsakti.co/category/ajian-pelet/)
07:37:13	18204/18204	---MCZ	200	added ('OK')	application/rss+xml	etag:%22f69a2e74b27cb4fbaec1ed0a902b4a7d%22	https://www.dukunsakti.co/category/santet-sakti/feed/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/category/santet-sakti/feed/index.html	(from https://www.dukunsakti.co/category/santet-sakti/)
07:37:13	621/621	---M-Z	200	added ('OK')	application/json	etag:%2212070-1706920632;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/categories/34	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/categories/34.json	(from https://www.dukunsakti.co/category/santet-sakti/)
07:37:14	18199/18199	---MCZ	200	added ('OK')	application/rss+xml	etag:%22f69a2e74b27cb4fbaec1ed0a902b4a7d%22	https://www.dukunsakti.co/tag/santet-ampuh/feed/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/tag/santet-ampuh/feed/index.html	(from https://www.dukunsakti.co/tag/santet-ampuh/)
07:37:15	587/587	---M-Z	200	added ('OK')	application/json	etag:%2212071-1706920633;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/tags/33	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/tags/33.json	(from https://www.dukunsakti.co/tag/santet-ampuh/)
07:37:15	18199/18199	---MCZ	200	added ('OK')	application/rss+xml	etag:%22f69a2e74b27cb4fbaec1ed0a902b4a7d%22	https://www.dukunsakti.co/tag/santet-sakti/feed/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/tag/santet-sakti/feed/index.html	(from https://www.dukunsakti.co/tag/santet-sakti/)
07:37:16	587/587	---M-Z	200	added ('OK')	application/json	etag:%2212072-1706920634;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/tags/35	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/tags/35.json	(from https://www.dukunsakti.co/tag/santet-sakti/)
